V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,intro,time_front_1,time_front_2,time_front_3,time_front_4,RL_index_1,RL_index_2,RL_index_3,RL_index_4,RL_index_5,RL_index_6,RL_index_7,RL,partyid,partywhich,partylean,govsymp,A_intro,F+Act.Stim,F+Act.Time_1,F+Act.Time_2,F+Act.Time_3,F+Act.Time_4,F-Act.Stim,F-Act.Time_1,F-Act.Time_2,F-Act.Time_3,F-Act.Time_4,F+For.Stim,F+For.Time_1,F+For.Time_2,F+For.Time_3,F+For.Time_4,F-For.Stim,F-For.Time_1,F-For.Time_2,F-For.Time_3,F-For.Time_4,F+Cha.Stim,F+Cha.Time_1,F+Cha.Time_2,F+Cha.Time_3,F+Cha.Time_4,F-Cha.Stim,F-Cha.Time_1,F-Cha.Time_2,F-Cha.Time_3,F-Cha.Time_4,Q230,Act.Find,Act.Solve,Q233,Act.Char_1,Act.Char_2,Act.Char_3,Act.Char_4,Act.Char_5,Act.Char_6,Act.Char_7,Act.Char_8,Q247,For.Find,For.Solve,Q250,For.Char_1,For.Char_2,For.Char_3,For.Char_4,For.Char_5,For.Char_6,For.Char_7,For.Char_8,Q252,Cha.Find,Cha.Solve,Q255,Cha.Char_1,Cha.Char_2,Cha.Char_3,Cha.Char_4,Cha.Char_5,Cha.Char_6,Cha.Char_7,Cha.Char_8,J_Back_1,J_Back_2_1,J_Back_2_2,J_Back_2_3,J_Back_2_4,J_Back_2_5,J_Back_2_7,J_Back_2_8,J_Back_3,J_Back_4,J_Back_5,J_Intro,J_Ind1_AU,Ind1_Tid_A_1,Ind1_Tid_A_2,Ind1_Tid_A_3,Ind1_Tid_A_4,J_Ind1_KU,Ind1_Tid_K_1,Ind1_Tid_K_2,Ind1_Tid_K_3,Ind1_Tid_K_4,J_Ind2_AU,Ind2_Tid_A_1,Ind2_Tid_A_2,Ind2_Tid_A_3,Ind2_Tid_A_4,J_Ind2_KU,Ind2_Tid_K_1,Ind2_Tid_K_2,Ind2_Tid_K_3,Ind2_Tid_K_4,J_Ind3_AU,Ind3_Tid_A_1,Ind3_Tid_A_2,Ind3_Tid_A_3,Ind3_Tid_A_4,J_Ind3_KU,Ind3_Tid_K_1,Ind3_Tid_K_2,Ind3_Tid_K_3,Ind3_Tid_K_4,J_Post_1,J_Post_2,J_Post_3,Q58,Gender,Age,Edu_Own,Edu_Own_TEXT,GapYears,Study,Study_TEXT,Quota,Quota_TEXT,Grades,Housing,Housing_TEXT,Income_Own,PopSize,Income_M,Income_F,Job_M,Job_M_TEXT,Job_F,Job_F_TEXT,Edu_M,Edu_M_TEXT,Edu_F,Edu_F_TEXT,LastVote,VoteNow,LocationLatitude,LocationLongitude,LocationAccuracy
R_OecO6rFjkRp5d3r,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:28,1,1,22.731,83.719,85.174,7,2,3,6,3,1,2,3,6,2,,2,7,1,,,,,,1,0,0,62.767,0,,,,,,,,,,,,,,,,,,,,,1,4,3,1,10,6,7,8,5,6,4,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,9,3,4,1,8,11.434,11.434,12.45,1,,,,,,8,7.918,7.918,11.2,1,,,,,,5,17.74,24.408,25.619,4,,,,,,6,4,10,1,2,20,4,,1,3,,1,,"12,7",7,,80,60,400,500,11,Lærer,2,,5,,2,,8,2,56.15339661,10.22549438,-1
R_3Rh0b6EeL1eQGoJ,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:15,9/28/2015 11:28,1,1,15.427,92.011,121.021,8,2,5,1,4,1,4,3,6,2,,1,8,1,1,0,0,41.963,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,1,9,7,7,6,4,6,3,11,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,11,5,3,1,,,,,,3,16.979,16.979,18.741,1,11,7.851,15.75,20.222,2,,,,,,,,,,,3,7.295,7.295,9.723,1,6,4,5,1,1,19,4,,0,3,,1,,"12,2",8,Enkeltværelse (ikke kollegie),70,5,200,300,1,,2,,5,,2,,1,1,56.15339661,10.22549438,-1
R_1pEEOKkqtTRrqPk,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:15,9/28/2015 11:28,1,1,27.162,82.044,83.638,8,3,3,2,3,2,1,1,4,3,,1,3,1,1,0,0,47.837,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,11,8,10,4,3,6,5,9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,1,,,8,3,10,1,11,10.769,10.769,12.235,1,,,,,,6,17.324,17.324,29.074,1,,,,,,,,,,,3,8.083,8.083,18.296,1,3,3,10,1,2,20,4,,1,3,,1,,"9,2",6,,66000,48835,,,9,,4,,5,,5,,1,1,56.15339661,10.22549438,-1
R_1pR5LeeTOMWnJ8G,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:14,9/28/2015 11:28,1,1,47.801,115.587,120.445,9,1,4,3,3,3,1,3,7,1,8,,9,1,,,,,,,,,,,,,,,,,,,,,1,0,0,35.382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,1,9,8,9,8,3,3,3,3,1,,,,,,1,,9,3,7,1,,,,,,9,24.931,24.931,25.836,1,,,,,,10,11.277,11.277,12.179,1,9,6.602,6.602,7.446,1,,,,,,6,3,7,1,2,21,4,,2,3,,1,,"11,3",4,,250,5.8,500,450,11,Leder på privat fritidsklub + Byrådsmedlem (udvalgsformand),11,Pensioneret pilot + selvstændig erhvervsdrivende,5,,7,Pilotuddannelse via flyvevåbnet,8,8,56.15339661,10.22549438,-1
R_1jU2UBenOlK2Ffv,Default Response Set,Anonymous,,,192.38.33.16,0,9/28/2015 11:15,9/28/2015 11:28,1,1,24.516,78.454,81.037,7,3,1,1,3,1,2,3,5,2,,2,12,1,,,,,,,,,,,,,,,,,,,,,1,0,0,39.847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,1,11,8,10,8,6,10,6,6,1,,,,,1,,,11,3,8,1,,,,,,6,19.3,19.3,21.904,1,11,7.47,15.637,16.784,2,,,,,,,,,,,6,28.788,28.788,48.799,1,7,3,8,1,2,24,4,,4,2,,1,,"10,6",3,,110,? Lille by,? middel,? middel,2,,2,,5,,5,,2,14,56.15339661,10.22549438,-1
R_AHXddczB5S4cysx,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:14,9/28/2015 11:28,1,1,13.351,78.548,85.001,10,4,6,2,5,1,4,2,3,2,,6,6,1,,,,,,,,,,,,,,,,,,,,,1,0,0,41.709,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,1,9,9,8,8,8,8,7,8,1,,,,,1,,,11,3,7,1,7,18.454,32.121,35.152,3,,,,,,8,16.192,26.774,28.762,3,,,,,,4,5.51,5.51,10.699,1,,,,,,7,4,7,1,2,22,4,,2,3,,1,,11,6,,85,35,300,350,2,,3,,5,,5,,6,1,56.15339661,10.22549438,-1
R_2CsnWBOQsUADg8Y,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:15,9/28/2015 11:28,1,1,23.516,115.639,126.186,8,2,4,2,1,1,6,2,6,1,2,,4,1,,,,,,,,,,,,,,,,,,,,,1,0,0,47.486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,8,8,5,7,5,6,7,8,1,,,,,1,1,,8,4,3,1,,,,,,9,16.439,16.439,24.364,1,7,20.96,22.712,24.155,2,,,,,,8,14.157,15.181,15.941,2,,,,,,5,4,5,1,1,21,2,,1 år,3,,1,,10,7,,11,60,420,900,3,,4,,5,,5,,2,2,56.15339661,10.22549438,-1
R_23fco8D8NxSd3ku,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:15,9/28/2015 11:28,1,1,21.511,85.201,86.598,7,4,3,2,2,1,4,3,4,1,2,,2,1,,,,,,,,,,,,,,,,1,0,0,58.549,0,,,,,,,,,,,,,,,,,,,,,,,1,6,3,1,11,10,10,7,9,8,9,11,,,,,,,,,,,,,1,,,,,,1,,11,4,6,1,6,12.917,14.72,16.239,2,,,,,,,,,,,8,21.39,21.39,23.913,1,,,,,,3,24.615,28.956,35.484,2,9,4,4,1,2,21,4,,2,2,,1,,"12,7",1,,68,7,300,400,3,,4,,5,,6,,2,2,56.15339661,10.22549438,-1
R_2zooDdAOaGSgB2r,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:15,9/28/2015 11:28,1,1,18.779,82.248,83.774,9,2,3,3,2,3,2,4,7,3,,8,9,1,,,,,,,,,,,1,0,0,59.941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,1,10,8,8,7,8,5,8,9,,,,,,,,,,,,,1,,,,,,1,,11,6,11,1,,,,,,10,29.34,32.381,33.612,2,8,23.719,27.15,28.616,2,,,,,,,,,,,6,18.976,18.976,20.554,1,6,3,7,1,1,19,4,,0,3,,1,,"10,5",6,,70836,16000,300000,450000,3,,4,,7,revisor,7,revisor,8,8,56.15339661,10.22549438,-1
R_2WCswbPZg16ysLs,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:13,9/28/2015 11:28,1,1,22.312,127.104,128.343,8,1,5,3,2,2,2,3,8,3,,5,8,1,,,,,,,,,,,,,,,,,,,,,1,0,0,63.487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,6,6,6,6,5,6,5,6,1,,1,,,1,,,11,4,11,1,10,13.942,13.942,14.952,1,,,,,,11,24.627,24.627,25.575,1,,,,,,8,9.08,9.08,10.228,1,,,,,,2,4,11,1,2,20,4,,1,3,,2,,"8,5",3,,80.000-90.000,600,pas,+ 1.000.000,3,,2,,5,,2,,14,5,56.15339661,10.22549438,-1
R_0GPk1l2vDgk75Jf,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:12,9/28/2015 11:28,1,1,20.064,90.862,94.414,10,1,4,4,2,1,1,5,8,2,,5,7,1,,,,,,,,,,,,,,,,1,0,0,52.808,0,,,,,,,,,,,,,,,,,,,,,,,1,8,4,1,11,6,11,9,7,7,5,11,,,,,,,,,,,,,1,,,,,,1,,11,3,9,1,10,18.208,18.208,19.84,1,,,,,,,,,,,11,19.55,22.648,23.832,2,8,15.486,15.486,16.808,1,,,,,,4,3,9,1,1,21,4,,1,3,,1,,"11,4",6,,80000,10000,250000,20000,2,,2,,2,,2,,5,5,56.15339661,10.22549438,-1
R_Tj6Y3sTeZoqcKxr,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:17,9/28/2015 11:28,1,1,12.415,49.096,50.499,7,4,4,2,4,1,3,2,4,1,2,,4,1,,,,,,,,,,,,,,,,1,0,0,51.499,0,,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,9,4,6,6,5,4,4,8,,,,,,,,,,,,,1,,,,,,,1,10,6,1,1,,,,,,9,10.3,10.3,15.675,1,10,5.344,5.344,6.422,1,,,,,,,,,,,1,10.48,10.48,15.68,1,7,3,4,1,1,20,4,,1,3,,2,,Kan ikke huske,2,,70,85,450,1.000.000,3,,4,,4,,3,,2,2,56.15339661,10.22549438,-1
R_1i9e7V5PobFErsY,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:14,9/28/2015 11:28,1,1,42.542,108.41,111.465,9,2,2,1,2,2,2,1,5,3,,2,3,1,,,,,,,,,,,1,0,0,41.353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,6,7,3,2,4,5,4,6,,,,,,,,,,,,,1,,,,,1,,,6,2,5,1,,,,,,11,6.185,13.172,13.831,3,,,,,,9,20.015,20.015,22.295,1,,,,,,5,9.933,9.933,16.168,1,6,2,6,1,1,20,4,,0,3,,1,,"11,4",3,,95000,12000,360000,1500000,3,,4,,5,,6,,10,2,56.15339661,10.22549438,-1
R_3qUt5b7Xq24GwON,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:14,9/28/2015 11:28,1,1,30.831,86.223,88.331,12,2,1,2,5,1,5,1,6,1,2,,2,1,,,,,,,,,,,,,,,,1,0,0,94.004,0,,,,,,,,,,,,,,,,,,,,,,,1,7,5,1,7,4,7,4,6,7,6,8,,,,,,,,,,,,,1,1,,,,,,,11,4,,1,,,,,,8,45.218,45.218,49.678,1,,,,,,10,8.265,9.077,10.958,2,4,11.127,13.242,14.317,2,,,,,,8,4,4,1,1,21,4,,1,3,,1,,10.2,6,,100000,3000,,,1,,10,,2,,2,,2,2,56.15339661,10.22549438,-1
R_1hRpgzRfrF7ksqQ,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:16,9/28/2015 11:28,1,1,15.283,81.084,82.495,7,2,5,4,5,2,3,3,5,2,,2,5,1,,,,,,,,,,,1,0,0,50.203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,7,1,8,9,8,10,9,9,8,10,,,,,,,,,,,,,1,,,,,1,,,11,3,1,1,10,20.358,20.358,22.001,1,,,,,,11,9.738,9.738,10.903,1,,,,,,10,21.949,21.949,22.941,1,,,,,,8,4,5,1,2,21,4,,1,3,,2,,8,6,,71000,25000,600000,300000,4,,5,,6,,4,,1,1,56.15339661,10.22549438,-1
R_BX5oy1GW1O7cLTP,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:15,9/28/2015 11:28,1,1,6.249,61.386,64.861,8,4,2,1,5,2,4,1,3,3,,10,2,1,,,,,,1,0,0,56.329,0,,,,,,,,,,,,,,,,,,,,,1,8,7,1,8,9,8,6,7,8,7,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,9,4,6,1,,,,,,8,9.272,9.272,16.966,1,9,12.01,12.01,27.922,1,,,,,,7,18.896,23.363,27.8,3,,,,,,4,4,5,1,1,21,4,,1,3,,1,,"10,1",6,,50000,300000,320000,320000,4,,4,,6,,6,,10,10,56.15339661,10.22549438,-1
R_pgaOvAhlolF5LdD,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:15,9/28/2015 11:28,1,1,15.03,80.739,87.278,10,3,5,4,2,2,2,4,8,3,,8,7,1,,,,,,1,0,0,78.068,0,,,,,,,,,,,,,,,,,,,,,1,9,8,1,9,10,9,6,8,6,8,11,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,11,3,1,1,,,,,,8,24.516,24.516,37.402,1,,,,,,6,14.3,14.3,17.01,1,,,,,,3,8.115,8.115,9.927,1,9,2,3,1,1,21,4,,2 år,3,,1,,"9,3",1,,225,8,300,500,7,,3,,2,,4,,8,8,56.15339661,10.22549438,-1
R_3j2Ubj7DJYZddlf,Default Response Set,Anonymous,,,213.83.135.187,0,9/28/2015 11:15,9/28/2015 11:28,1,1,19.076,101.607,102.882,8,5,2,1,4,1,5,1,1,1,9,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.772,18.772,54.412,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,1,1,1,2,1,2,2,2,2,2,1,,,,,,,6,4,4,1,,,,,,11,10.697,10.697,12.627,1,,,,,,11,28.501,28.501,35.375,1,,,,,,11,14.184,14.184,17.465,1,11,2,7,1,2,22,3,,2,3,,1,,"10,3",8,ikke fundet noget fast endnu - derfor startuphousing i gellerup,,,førtidspensionist,arbejdsløs,11,førtidspensionist,11,arbejdsløs og ufaglært,4,,3,,9,9,57.04829407,9.935195923,-1
R_2SpPsvGYqjPKs5V,Default Response Set,Anonymous,,,94.191.185.234,0,9/28/2015 11:16,9/28/2015 11:28,1,1,17.301,77.578,78.808,8,3,3,1,1,4,2,3,6,3,,1,7,1,,,,,,,,,,,,,,,,,,,,,1,0,0,60.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,7,1,9,6,5,6,6,4,5,5,1,,,,,1,,,8,4,5,1,,,,,,6,17.666,17.666,18.715,1,,,,,,8,25.69,29.049,30.253,2,,,,,,6,12.43,12.43,13.809,1,7,2,5,1,2,22,4,,2,3,,1,,"10,7",3,,60000,10000,250000,350000,11,Optiker,2,,5,,2,,2,1,55.66670227,12.58329773,-1
R_1LcFJ97mUGl0eAq,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:15,9/28/2015 11:28,1,1,9.276,85.413,89.547,8,1,5,5,2,1,1,5,9,2,,8,9,1,,,,,,,,,,,1,0,0,48.303,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,6,6,6,6,6,6,6,6,,,,,,,,,,,,,1,1,1,,,,,,11,3,6,1,,,,,,11,6.912,10.045,11.747,2,,,,,,11,6.568,6.568,7.733,1,9,17.992,29.071,33.888,4,,,,,,5,3,7,1,2,21,2,,2,3,,1,,"9,0",3,,125000,2000,350,350,6,,6,,2,,2,,8,8,56.15339661,10.22549438,-1
R_3fHto1zFPMA9u1I,Default Response Set,Anonymous,,,192.38.33.12,0,9/28/2015 11:14,9/28/2015 11:29,1,1,3.103,112.301,113.442,9,1,4,4,3,3,2,5,8,1,8,,9,1,,,,,,,,,,,1,0,0,71.578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,1,6,6,5,6,6,6,5,6,,,,,,,,,,,,,1,,1,1,,,,,9,4,7,1,,,,,,11,24.981,24.981,26.166,1,,,,,,9,17.74,17.74,18.821,1,,,,,,6,27.352,27.352,28.797,1,9,2,5,1,2,21,2,,1,3,,1,,"10,3",1,,,3000,,,2,,11,landmand ,4,,1,,8,8,56.15339661,10.22549438,-1
R_0wXGm38zfNVkMXT,Default Response Set,Anonymous,,,192.38.33.14,0,9/28/2015 11:15,9/28/2015 11:29,1,1,19.91,114.327,115.663,7,2,4,1,1,1,2,2,4,1,2,,2,1,,,,,,,,,,,,,,,,1,0,0,56.053,0,,,,,,,,,,,,,,,,,,,,,,,1,6,4,1,10,10,7,9,8,8,5,6,,,,,,,,,,,,,1,,,,,1,,,9,4,6,1,,,,,,8,12.388,12.388,13.972,1,,,,,,7,18.987,18.987,20.254,1,,,,,,3,17.754,17.754,19.959,1,9,3,5,1,1,21,4,,2,3,,1,,ca 9,6,,110,20,500,600,4,,4,,6,,6,,2,2,56.15339661,10.22549438,-1
R_1pAM7aQ4piVkNcz,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:14,9/28/2015 11:29,1,1,16.773,74.633,76.385,8,2,4,2,1,1,6,4,8,2,,13,6,1,,,,,,,,,,,,,,,,,,,,,1,0,0,51.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,1,11,7,10,5,6,6,5,8,1,,,,,,1,,8,6,9,1,8,14.174,14.174,23.214,1,,,,,,7,15.337,15.337,20.917,1,,,,,,,,,,,3,12.527,17.272,18.424,2,6,6,8,1,1,20,4,,1,3,,1,,"10,3",6,,70800,>500,56000,,6,,6,,6,,6,,9,9,56.15339661,10.22549438,-1
R_22Yo5keUMOPjeot,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:14,9/28/2015 11:29,1,1,24.27,94.924,109.601,8,4,3,1,4,1,3,2,4,2,,1,3,1,,,,,,,,,,,,,,,,1,0,0,45.996,0,,,,,,,,,,,,,,,,,,,,,,,1,9,8,1,8,9,8,6,9,8,9,7,,,,,,,,,,,,,1,,,,,,1,,11,3,9,1,8,14.302,19.024,20.747,2,,,,,,9,23.25,23.25,28.759,1,,,,,,7,19.943,24.161,28.523,2,,,,,,6,3,5,1,2,20,4,,0,3,,1,,"11,7",2,,?,6,?,?,3,,2,,5,,2,,9,1,56.15339661,10.22549438,-1
R_1IN67l3iqLiSYfS,Default Response Set,Anonymous,,,192.38.33.20,0,9/28/2015 11:15,9/28/2015 11:29,1,1,18.311,134.813,136.767,8,3,4,1,2,1,3,2,4,2,,4,8,1,,,,,,,,,,,,,,,,,,,,,1,0,0,78.368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,4,10,3,8,2,5,2,9,2,1,1,,,1,,,9,6,8,1,7,21.311,21.311,23.454,1,,,,,,,,,,,11,25.479,25.479,26.308,1,8,27.918,27.918,29.183,1,,,,,,4,4,10,1,2,20,4,,1,3,,2,,"7,7",1,,,,,,10,,2,,5,,6,,4,4,56.15339661,10.22549438,-1
R_3HoSrGOLf5C8jfW,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:13,9/28/2015 11:29,1,1,24.009,96.021,97.62,8,2,5,4,1,3,3,5,9,3,,5,9,1,,,,,,,,,,,1,0,0,67.369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,8,7,5,8,5,6,5,9,,,,,,,,,,,,,1,,,,,1,,,11,4,8,1,8,12.324,12.324,14.511,1,,,,,,9,8.171,9.233,11.405,2,,,,,,,,,,,6,37.471,37.471,38.993,1,4,4,8,1,1,21,4,,2,3,,1,,9,2,,75000,200,100000,1000000,9,,5,,2,,2,,5,5,56.15339661,10.22549438,-1
R_2Bx4ifkvOOg4Jef,Default Response Set,Anonymous,,,192.38.33.16,0,9/28/2015 11:11,9/28/2015 11:29,1,1,19.901,97.311,98.614,7,2,4,2,2,1,6,3,5,1,2,,3,1,,,,,,,,,,,,,,,,1,0,0,62.139,0,,,,,,,,,,,,,,,,,,,,,,,1,7,4,1,8,3,6,3,6,8,9,8,,,,,,,,,,,,,1,1,,,,1,,,9,4,1,1,8,36.003,36.003,42.695,1,,,,,,,,,,,9,12.383,13.798,16.724,2,,,,,,5,28.389,28.389,30.688,1,7,6,6,1,2,22,4,,2,3,,1,,"11,3",3,,,4000,450000,,,,,,5,,5,,9,9,56.15339661,10.22549438,-1
R_30pnHOumNTIuzru,Default Response Set,Anonymous,,,192.38.33.19,0,9/28/2015 11:17,9/28/2015 11:29,1,1,18.586,91.771,96.198,7,4,4,1,4,1,3,4,4,3,,1,4,1,,,,,,,,,,,1,0,0,41.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,1,5,4,5,3,6,6,8,8,,,,,,,,,,,,,1,,,,,1,,,9,4,5,1,10,11.661,11.661,12.634,1,,,,,,11,16.591,16.591,19.106,1,,,,,,8,21.538,21.538,23.16,1,,,,,,4,5,7,1,2,21,4,,1,3,,1,,"11,3",6,,120,2500,300,,2,,,,5,,5,,1,1,56.15339661,10.22549438,-1
R_OPX5Gj8uD3ky1bj,Default Response Set,Anonymous,,,192.38.33.14,0,9/28/2015 11:14,9/28/2015 11:29,1,1,35.824,97.079,99.244,7,3,3,1,4,2,6,3,4,3,,2,2,1,,,,,,1,0,0,49.613,0,,,,,,,,,,,,,,,,,,,,,1,7,7,1,9,7,9,6,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,6,1,1,,,,,,7,9.049,9.049,11.924,1,,,,,,8,5.247,5.247,6.633,1,,,,,,3,25.545,25.545,32.728,1,8,6,1,1,1,21,4,,1 år,3,,1,,"10,5",7,,50000,10000,150000,600000,7,,4,,5,,6,,2,2,56.15339661,10.22549438,-1
R_3L6nu3XuakwlYWV,Default Response Set,Anonymous,,,192.38.33.15,0,9/28/2015 11:15,9/28/2015 11:29,1,1,35.041,87.498,127.057,7,3,4,2,4,1,3,2,3,1,4,,4,1,,,,,,,,,,,,,,,,,,,,,1,0,0,27.762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,1,9,6,7,7,7,6,6,8,1,,,,,1,,,10,3,6,1,,,,,,7,18.47,18.47,19.653,1,5,36.117,36.117,42.481,1,,,,,,7,12.6,12.6,14.186,1,,,,,,7,3,7,1,2,22,4,,2,3,,1,,"11,2",2,,72000,2000,240000,500000,2,,6,,2,,2,,4,4,56.15339661,10.22549438,-1
R_1eUyOsUeh9xP98I,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:14,9/28/2015 11:29,1,1,21.86,87.516,89.807,7,3,4,2,6,1,3,2,5,2,,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,70.07,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,1,11,4,4,9,4,4,4,7,1,,,,,1,,,11,4,9,1,,,,,,9,9.65,9.65,11.687,1,9,22.49,22.49,25.79,1,,,,,,,,,,,5,8.009,8.009,10.997,1,8,3,8,1,2,21,4,,1,3,,1,,9.2,7,,ved ikke ,ca. 7000,ved ikke ,ved ikke ,2,,11,flexjobber - inginør ,4,,6,,2,2,56.15339661,10.22549438,-1
R_1N4TJ2CWFiGeNLL,Default Response Set,Anonymous,,,192.38.33.13,0,9/28/2015 11:15,9/28/2015 11:29,1,1,23.286,111.729,117.543,9,4,2,1,4,5,4,2,4,3,,2,3,1,1,0,0,49.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,4,1,8,9,10,9,6,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,10,3,9,1,7,13.253,13.253,14.758,1,,,,,,,,,,,8,30.851,30.851,40.771,1,6,10.513,16.369,18.239,2,,,,,,8,3,8,1,1,21,4,,1,3,,1,,"10,9",6,,120000,7000,384000,450000,3,,4,,5,,6,,14,2,56.15339661,10.22549438,-1
R_2f8LW00Zcsrlv4y,Default Response Set,Anonymous,,,192.38.33.18,0,9/28/2015 11:14,9/28/2015 11:29,1,1,9.713,62.471,67.742,10,2,1,2,1,1,3,4,7,1,2,,4,1,1,0,0,55.199,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,1,10,10,11,8,3,5,3,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,11,2,4,1,4,20.153,20.153,23.374,1,,,,,,8,6.679,14.387,15.757,2,,,,,,5,10.376,10.376,12.042,1,,,,,,8,3,6,1,1,20,4,,1,3,,1,,"8,5",7,,0,5000,200000,660000,1,,4,,3,,5,,2,2,56.15339661,10.22549438,-1
R_1DnWypmybE1fPVn,Default Response Set,Anonymous,,,192.38.33.17,0,9/28/2015 11:14,9/28/2015 11:29,1,1,78.549,166.094,167.656,11,2,1,2,3,1,3,3,6,1,2,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,50.333,0,,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,1,1,1,6,1,6,1,6,1,1,,,,,1,1,,10,3,8,1,,,,,,10,15.775,15.775,17.373,1,,,,,,10,25.557,27.404,30.899,2,,,,,,8,9.83,9.83,11.817,1,9,2,8,1,2,22,4,,1,3,,3,standby,"8,1",6,,ca. 69.000,170,?,?,2,,2,,2,,2,,2,2,56.15339661,10.22549438,-1
R_qDTkBijAaafv4kN,Default Response Set,Anonymous,,,192.38.33.11,0,9/28/2015 11:14,9/28/2015 11:29,1,1,12.461,90.102,91.315,9,1,2,4,1,2,1,5,9,2,,5,7,1,,,,,,,,,,,,,,,,,,,,,1,23.843,34.661,36.18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,10,8,9,6,6,6,5,8,2,,,,,1,,,9,3,8,1,9,7.873,18.243,19.17,4,,,,,,10,7.103,9.961,10.637,2,,,,,,,,,,,3,16.911,20.321,21.466,3,9,2,9,1,1,20,4,,1,3,,1,,"10,4",6,,70836,750,360000,480000,2,,2,,5,,5,,5,5,56.15339661,10.22549438,-1
